cohort_month,acquisition_source,month_number,active_users,cohort_size,retention_percentage
2024-10-01,Adwords,9,4,355,1.13
2024-10-01,Adwords,10,5,355,1.41
2024-10-01,Adwords,11,5,355,1.41
2024-10-01,Adwords,12,7,355,1.97
2024-10-01,Adwords,13,10,355,2.82
2024-10-01,Adwords,14,6,355,1.69
2024-10-01,Adwords,15,3,355,0.85
2024-10-01,Adwords,16,9,355,2.54
2024-10-01,Adwords,17,7,355,1.97
2024-10-01,Adwords,18,6,355,1.69
2024-10-01,Adwords,19,4,355,1.13
2024-10-01,Email,0,490,490,100.0
2024-10-01,Email,1,10,490,2.04
2024-10-01,Email,2,8,490,1.63
2024-10-01,Email,3,14,490,2.86
2024-10-01,Email,4,10,490,2.04
2024-10-01,Email,5,11,490,2.24
2024-10-01,Email,6,14,490,2.86
2024-10-01,Email,7,8,490,1.63
2024-10-01,Email,8,12,490,2.45
2024-10-01,Email,9,5,490,1.02
2024-10-01,Email,10,8,490,1.63
2024-10-01,Email,11,8,490,1.63
2024-10-01,Email,12,13,490,2.65
2024-10-01,Email,13,6,490,1.22
2024-10-01,Email,14,10,490,2.04
2024-10-01,Email,15,4,490,0.82
2024-10-01,Email,16,9,490,1.84
2024-10-01,Email,17,6,490,1.22
2024-10-01,Email,18,5,490,1.02
2024-10-01,Email,19,4,490,0.82
2024-10-01,Facebook,0,101,101,100.0
2024-10-01,Facebook,1,3,101,2.97
2024-10-01,Facebook,2,6,101,5.94
2024-10-01,Facebook,3,3,101,2.97
2024-10-01,Facebook,5,1,101,0.99
2024-10-01,Facebook,6,2,101,1.98
2024-10-01,Facebook,7,1,101,0.99
2024-10-01,Facebook,9,6,101,5.94
2024-10-01,Facebook,10,3,101,2.97
2024-10-01,Facebook,11,3,101,2.97
2024-10-01,Facebook,12,1,101,0.99
2024-10-01,Facebook,13,3,101,2.97
2024-10-01,Facebook,14,3,101,2.97
2024-10-01,Facebook,15,1,101,0.99
2024-10-01,Facebook,16,2,101,1.98
2024-10-01,Facebook,17,1,101,0.99
2024-10-01,Facebook,18,3,101,2.97
2024-10-01,Facebook,19,2,101,1.98
2024-10-01,Organic,0,46,46,100.0
2024-10-01,Organic,1,1,46,2.17
2024-10-01,Organic,2,2,46,4.35
2024-10-01,Organic,4,1,46,2.17
2024-10-01,Organic,5,1,46,2.17
2024-10-01,Organic,6,2,46,4.35
2024-10-01,Organic,9,1,46,2.17
2024-10-01,Organic,10,2,46,4.35
2024-10-01,Organic,11,2,46,4.35
2024-10-01,Organic,14,1,46,2.17
2024-10-01,Organic,19,1,46,2.17
2024-10-01,YouTube,0,114,114,100.0
2024-10-01,YouTube,1,3,114,2.63
2024-10-01,YouTube,2,1,114,0.88
2024-10-01,YouTube,3,2,114,1.75
2024-10-01,YouTube,4,3,114,2.63
2024-10-01,YouTube,5,1,114,0.88
2024-10-01,YouTube,6,2,114,1.75
2024-10-01,YouTube,7,2,114,1.75
2024-10-01,YouTube,8,1,114,0.88
2024-10-01,YouTube,9,4,114,3.51
2024-10-01,YouTube,10,1,114,0.88
2024-10-01,YouTube,12,4,114,3.51
2024-10-01,YouTube,13,6,114,5.26
2024-10-01,YouTube,14,1,114,0.88
2024-10-01,YouTube,15,3,114,2.63
2024-10-01,YouTube,16,2,114,1.75
2024-10-01,YouTube,17,1,114,0.88
2024-10-01,YouTube,18,6,114,5.26
2024-10-01,YouTube,19,2,114,1.75
2024-11-01,Adwords,0,323,323,100.0
2024-11-01,Adwords,1,10,323,3.1
2024-11-01,Adwords,2,9,323,2.79
2024-11-01,Adwords,3,7,323,2.17
2024-11-01,Adwords,4,7,323,2.17
2024-11-01,Adwords,5,8,323,2.48
2024-11-01,Adwords,6,9,323,2.79
2024-11-01,Adwords,7,3,323,0.93
2024-11-01,Adwords,8,6,323,1.86
2024-11-01,Adwords,9,10,323,3.1
2024-11-01,Adwords,10,8,323,2.48
2024-11-01,Adwords,11,7,323,2.17
2024-11-01,Adwords,12,10,323,3.1
2024-11-01,Adwords,13,6,323,1.86
2024-11-01,Adwords,14,9,323,2.79
2024-11-01,Adwords,15,6,323,1.86
2024-11-01,Adwords,16,6,323,1.86
2024-11-01,Adwords,17,5,323,1.55
2024-11-01,Adwords,18,5,323,1.55
2024-11-01,Email,0,531,531,100.0
2024-11-01,Email,1,9,531,1.69
2024-11-01,Email,2,14,531,2.64
2024-11-01,Email,3,13,531,2.45
2024-11-01,Email,4,12,531,2.26
2024-11-01,Email,5,13,531,2.45
2024-11-01,Email,6,13,531,2.45
2024-11-01,Email,7,6,531,1.13
2024-11-01,Email,8,15,531,2.82
2024-11-01,Email,9,10,531,1.88
2024-11-01,Email,10,11,531,2.07
2024-11-01,Email,11,9,531,1.69
2024-11-01,Email,12,10,531,1.88
2024-11-01,Email,13,12,531,2.26
2024-11-01,Email,14,8,531,1.51
2024-11-01,Email,15,11,531,2.07
2024-11-01,Email,16,7,531,1.32
2024-11-01,Email,17,17,531,3.2
2024-11-01,Email,18,12,531,2.26
2024-11-01,Facebook,0,92,92,100.0
2024-11-01,Facebook,1,3,92,3.26
2024-11-01,Facebook,3,1,92,1.09
2024-11-01,Facebook,4,2,92,2.17
2024-11-01,Facebook,5,2,92,2.17
2024-11-01,Facebook,6,2,92,2.17
2024-11-01,Facebook,7,2,92,2.17
2024-11-01,Facebook,8,5,92,5.43
2024-11-01,Facebook,10,1,92,1.09
2024-11-01,Facebook,11,3,92,3.26
2024-11-01,Facebook,13,4,92,4.35
2024-11-01,Facebook,14,2,92,2.17
2024-11-01,Facebook,15,3,92,3.26
2024-11-01,Facebook,16,2,92,2.17
2024-11-01,Facebook,17,1,92,1.09
2024-11-01,Organic,0,57,57,100.0
2024-11-01,Organic,2,1,57,1.75
2024-11-01,Organic,3,1,57,1.75
2024-11-01,Organic,4,1,57,1.75
2024-11-01,Organic,5,2,57,3.51
2024-11-01,Organic,8,1,57,1.75
2024-11-01,Organic,9,2,57,3.51
2024-11-01,Organic,10,2,57,3.51
2024-11-01,Organic,14,2,57,3.51
2024-11-01,Organic,15,1,57,1.75
2024-11-01,Organic,16,1,57,1.75
2024-11-01,Organic,18,1,57,1.75
2024-11-01,YouTube,0,115,115,100.0
2024-11-01,YouTube,1,4,115,3.48
2024-11-01,YouTube,2,2,115,1.74
2024-11-01,YouTube,3,2,115,1.74
2024-11-01,YouTube,4,1,115,0.87
2024-11-01,YouTube,6,6,115,5.22
2024-11-01,YouTube,7,2,115,1.74
2024-11-01,YouTube,9,1,115,0.87
2024-11-01,YouTube,10,1,115,0.87
2024-11-01,YouTube,11,6,115,5.22
2024-11-01,YouTube,12,3,115,2.61
2024-11-01,YouTube,13,2,115,1.74
2024-11-01,YouTube,14,2,115,1.74
2024-11-01,YouTube,15,1,115,0.87
2024-11-01,YouTube,16,3,115,2.61
2024-11-01,YouTube,17,2,115,1.74
2024-11-01,YouTube,18,3,115,2.61
2024-12-01,Adwords,0,376,376,100.0
2024-12-01,Adwords,1,8,376,2.13
2024-12-01,Adwords,2,5,376,1.33
2024-12-01,Adwords,3,7,376,1.86
2024-12-01,Adwords,4,9,376,2.39
2024-12-01,Adwords,5,5,376,1.33
2024-12-01,Adwords,6,7,376,1.86
2024-12-01,Adwords,7,11,376,2.93
2024-12-01,Adwords,8,7,376,1.86
2024-12-01,Adwords,9,8,376,2.13
2024-12-01,Adwords,10,4,376,1.06
2024-12-01,Adwords,11,11,376,2.93
2024-12-01,Adwords,12,7,376,1.86
2024-12-01,Adwords,13,7,376,1.86
2024-12-01,Adwords,14,9,376,2.39
2024-12-01,Adwords,15,11,376,2.93
2024-12-01,Adwords,16,8,376,2.13
2024-12-01,Adwords,17,4,376,1.06
2024-12-01,Email,0,509,509,100.0
2024-12-01,Email,1,6,509,1.18
2024-12-01,Email,2,7,509,1.38
2024-12-01,Email,3,17,509,3.34
2024-12-01,Email,4,13,509,2.55
2024-12-01,Email,5,14,509,2.75
2024-12-01,Email,6,6,509,1.18
2024-12-01,Email,7,7,509,1.38
2024-12-01,Email,8,13,509,2.55
2024-12-01,Email,9,11,509,2.16
2024-12-01,Email,10,13,509,2.55
2024-12-01,Email,11,12,509,2.36
2024-12-01,Email,12,12,509,2.36
2024-12-01,Email,13,12,509,2.36
2024-12-01,Email,14,14,509,2.75
2024-12-01,Email,15,16,509,3.14
2024-12-01,Email,16,11,509,2.16
2024-12-01,Email,17,14,509,2.75
2024-12-01,Facebook,0,102,102,100.0
2024-12-01,Facebook,1,1,102,0.98
2024-12-01,Facebook,2,3,102,2.94
2024-12-01,Facebook,3,4,102,3.92
2024-12-01,Facebook,4,8,102,7.84
2024-12-01,Facebook,5,5,102,4.9
2024-12-01,Facebook,6,1,102,0.98
2024-12-01,Facebook,7,4,102,3.92
2024-12-01,Facebook,8,3,102,2.94
2024-12-01,Facebook,9,4,102,3.92
2024-12-01,Facebook,10,1,102,0.98
2024-12-01,Facebook,11,2,102,1.96
2024-12-01,Facebook,12,4,102,3.92
2024-12-01,Facebook,13,1,102,0.98
2024-12-01,Facebook,15,3,102,2.94
2024-12-01,Facebook,16,1,102,0.98
2024-12-01,Facebook,17,4,102,3.92
2024-12-01,Organic,0,67,67,100.0
2024-12-01,Organic,6,1,67,1.49
2024-12-01,Organic,7,2,67,2.99
2024-12-01,Organic,8,3,67,4.48
2024-12-01,Organic,9,3,67,4.48
2024-12-01,Organic,11,1,67,1.49
2024-12-01,Organic,12,2,67,2.99
2024-12-01,Organic,13,4,67,5.97
2024-12-01,Organic,14,1,67,1.49
2024-12-01,Organic,15,1,67,1.49
2024-12-01,Organic,17,2,67,2.99
2024-12-01,YouTube,0,130,130,100.0
2024-12-01,YouTube,1,2,130,1.54
2024-12-01,YouTube,2,2,130,1.54
2024-12-01,YouTube,3,3,130,2.31
2024-12-01,YouTube,5,1,130,0.77
2024-12-01,YouTube,6,3,130,2.31
2024-12-01,YouTube,7,1,130,0.77
2024-12-01,YouTube,8,4,130,3.08
2024-12-01,YouTube,9,2,130,1.54
2024-12-01,YouTube,11,4,130,3.08
2024-12-01,YouTube,12,3,130,2.31
2024-12-01,YouTube,14,3,130,2.31
2024-12-01,YouTube,15,3,130,2.31
2024-12-01,YouTube,16,7,130,5.38
2024-12-01,YouTube,17,5,130,3.85
2025-01-01,Adwords,0,378,378,100.0
2025-01-01,Adwords,1,6,378,1.59
2025-01-01,Adwords,2,6,378,1.59
2025-01-01,Adwords,3,7,378,1.85
2025-01-01,Adwords,4,7,378,1.85
2025-01-01,Adwords,5,6,378,1.59
2025-01-01,Adwords,6,9,378,2.38
2025-01-01,Adwords,7,5,378,1.32
2025-01-01,Adwords,8,6,378,1.59
2025-01-01,Adwords,9,8,378,2.12
2025-01-01,Adwords,10,7,378,1.85
2025-01-01,Adwords,11,6,378,1.59
2025-01-01,Adwords,12,10,378,2.65
2025-01-01,Adwords,13,5,378,1.32
2025-01-01,Adwords,14,7,378,1.85
2025-01-01,Adwords,15,9,378,2.38
2025-01-01,Adwords,16,7,378,1.85
2025-01-01,Email,0,531,531,100.0
2025-01-01,Email,1,10,531,1.88
2025-01-01,Email,2,19,531,3.58
2025-01-01,Email,3,15,531,2.82
2025-01-01,Email,4,13,531,2.45
2025-01-01,Email,5,13,531,2.45
2025-01-01,Email,6,9,531,1.69
2025-01-01,Email,7,12,531,2.26
2025-01-01,Email,8,8,531,1.51
2025-01-01,Email,9,19,531,3.58
2025-01-01,Email,10,13,531,2.45
2025-01-01,Email,11,12,531,2.26
2025-01-01,Email,12,9,531,1.69
2025-01-01,Email,13,13,531,2.45
2025-01-01,Email,14,11,531,2.07
2025-01-01,Email,15,13,531,2.45
2025-01-01,Email,16,14,531,2.64
2025-01-01,Facebook,0,119,119,100.0
2025-01-01,Facebook,1,5,119,4.2
2025-01-01,Facebook,2,4,119,3.36
2025-01-01,Facebook,3,4,119,3.36
2025-01-01,Facebook,4,2,119,1.68
2025-01-01,Facebook,5,2,119,1.68
2025-01-01,Facebook,6,4,119,3.36
2025-01-01,Facebook,7,2,119,1.68
2025-01-01,Facebook,8,3,119,2.52
2025-01-01,Facebook,9,3,119,2.52
2025-01-01,Facebook,10,2,119,1.68
2025-01-01,Facebook,11,2,119,1.68
2025-01-01,Facebook,12,4,119,3.36
2025-01-01,Facebook,13,2,119,1.68
2025-01-01,Facebook,14,4,119,3.36
2025-01-01,Facebook,15,6,119,5.04
2025-01-01,Facebook,16,6,119,5.04
2025-01-01,Organic,0,50,50,100.0
2025-01-01,Organic,2,2,50,4.0
2025-01-01,Organic,4,1,50,2.0
2025-01-01,Organic,5,1,50,2.0
2025-01-01,Organic,7,1,50,2.0
2025-01-01,Organic,8,2,50,4.0
2025-01-01,Organic,9,1,50,2.0
2025-01-01,Organic,12,1,50,2.0
2025-01-01,Organic,13,3,50,6.0
2025-01-01,Organic,14,3,50,6.0
2025-01-01,Organic,15,1,50,2.0
2025-01-01,Organic,16,3,50,6.0
2025-01-01,YouTube,0,114,114,100.0
2025-01-01,YouTube,1,1,114,0.88
2025-01-01,YouTube,2,4,114,3.51
2025-01-01,YouTube,3,5,114,4.39
2025-01-01,YouTube,4,4,114,3.51
2025-01-01,YouTube,5,3,114,2.63
2025-01-01,YouTube,6,6,114,5.26
2025-01-01,YouTube,7,4,114,3.51
2025-01-01,YouTube,8,2,114,1.75
2025-01-01,YouTube,9,1,114,0.88
2025-01-01,YouTube,10,5,114,4.39
2025-01-01,YouTube,11,3,114,2.63
2025-01-01,YouTube,12,2,114,1.75
2025-01-01,YouTube,13,2,114,1.75
2025-01-01,YouTube,14,2,114,1.75
2025-01-01,YouTube,15,2,114,1.75
2025-01-01,YouTube,16,4,114,3.51
2025-02-01,Adwords,0,327,327,100.0
2025-02-01,Adwords,1,7,327,2.14
2025-02-01,Adwords,2,6,327,1.83
2025-02-01,Adwords,3,10,327,3.06
2025-02-01,Adwords,4,9,327,2.75
2025-02-01,Adwords,5,7,327,2.14
2025-02-01,Adwords,6,6,327,1.83
2025-02-01,Adwords,7,5,327,1.53
2025-02-01,Adwords,8,9,327,2.75
2025-02-01,Adwords,9,8,327,2.45
2025-02-01,Adwords,10,7,327,2.14
2025-02-01,Adwords,11,10,327,3.06
2025-02-01,Adwords,12,8,327,2.45
2025-02-01,Adwords,13,1,327,0.31
2025-02-01,Adwords,14,8,327,2.45
2025-02-01,Adwords,15,8,327,2.45
2025-02-01,Email,0,490,490,100.0
2025-02-01,Email,1,8,490,1.63
2025-02-01,Email,2,9,490,1.84
2025-02-01,Email,3,16,490,3.27
2025-02-01,Email,4,9,490,1.84
2025-02-01,Email,5,14,490,2.86
2025-02-01,Email,6,9,490,1.84
2025-02-01,Email,7,9,490,1.84
2025-02-01,Email,8,9,490,1.84
2025-02-01,Email,9,11,490,2.24
2025-02-01,Email,10,14,490,2.86
2025-02-01,Email,11,15,490,3.06
2025-02-01,Email,12,10,490,2.04
2025-02-01,Email,13,15,490,3.06
2025-02-01,Email,14,12,490,2.45
2025-02-01,Email,15,12,490,2.45
2025-02-01,Facebook,0,110,110,100.0
2025-02-01,Facebook,1,3,110,2.73
2025-02-01,Facebook,2,2,110,1.82
2025-02-01,Facebook,3,5,110,4.55
2025-02-01,Facebook,4,1,110,0.91
2025-02-01,Facebook,5,4,110,3.64
2025-02-01,Facebook,6,3,110,2.73
2025-02-01,Facebook,7,3,110,2.73
2025-02-01,Facebook,8,3,110,2.73
2025-02-01,Facebook,9,3,110,2.73
2025-02-01,Facebook,10,2,110,1.82
2025-02-01,Facebook,11,1,110,0.91
2025-02-01,Facebook,12,3,110,2.73
2025-02-01,Facebook,13,2,110,1.82
2025-02-01,Facebook,14,2,110,1.82
2025-02-01,Facebook,15,6,110,5.45
2025-02-01,Organic,0,48,48,100.0
2025-02-01,Organic,2,2,48,4.17
2025-02-01,Organic,3,2,48,4.17
2025-02-01,Organic,5,1,48,2.08
2025-02-01,Organic,8,1,48,2.08
2025-02-01,Organic,9,3,48,6.25
2025-02-01,Organic,10,1,48,2.08
2025-02-01,Organic,11,4,48,8.33
2025-02-01,Organic,13,3,48,6.25
2025-02-01,Organic,14,2,48,4.17
2025-02-01,Organic,15,2,48,4.17
2025-02-01,YouTube,0,130,130,100.0
2025-02-01,YouTube,2,2,130,1.54
2025-02-01,YouTube,3,4,130,3.08
2025-02-01,YouTube,4,3,130,2.31
2025-02-01,YouTube,5,1,130,0.77
2025-02-01,YouTube,6,5,130,3.85
2025-02-01,YouTube,7,4,130,3.08
2025-02-01,YouTube,8,4,130,3.08
2025-02-01,YouTube,9,2,130,1.54
2025-02-01,YouTube,10,11,130,8.46
2025-02-01,YouTube,11,1,130,0.77
2025-02-01,YouTube,12,1,130,0.77
2025-02-01,YouTube,13,1,130,0.77
2025-02-01,YouTube,14,5,130,3.85
2025-02-01,YouTube,15,1,130,0.77
2025-03-01,Adwords,0,395,395,100.0
2025-03-01,Adwords,1,4,395,1.01
2025-03-01,Adwords,2,15,395,3.8
2025-03-01,Adwords,3,8,395,2.03
2025-03-01,Adwords,4,13,395,3.29
2025-03-01,Adwords,5,16,395,4.05
2025-03-01,Adwords,6,6,395,1.52
2025-03-01,Adwords,7,8,395,2.03
2025-03-01,Adwords,8,10,395,2.53
2025-03-01,Adwords,9,10,395,2.53
2025-03-01,Adwords,10,10,395,2.53
2025-03-01,Adwords,11,2,395,0.51
2025-03-01,Adwords,12,8,395,2.03
2025-03-01,Adwords,13,11,395,2.78
2025-03-01,Adwords,14,5,395,1.27
2025-03-01,Email,0,560,560,100.0
2025-03-01,Email,1,8,560,1.43
2025-03-01,Email,2,18,560,3.21
2025-03-01,Email,3,15,560,2.68
2025-03-01,Email,4,18,560,3.21
2025-03-01,Email,5,11,560,1.96
2025-03-01,Email,6,18,560,3.21
2025-03-01,Email,7,21,560,3.75
2025-03-01,Email,8,15,560,2.68
2025-03-01,Email,9,7,560,1.25
2025-03-01,Email,10,16,560,2.86
2025-03-01,Email,11,9,560,1.61
2025-03-01,Email,12,11,560,1.96
2025-03-01,Email,13,13,560,2.32
2025-03-01,Email,14,14,560,2.5
2025-03-01,Facebook,0,162,162,100.0
2025-03-01,Facebook,1,5,162,3.09
2025-03-01,Facebook,2,6,162,3.7
2025-03-01,Facebook,3,5,162,3.09
2025-03-01,Facebook,4,2,162,1.23
2025-03-01,Facebook,5,2,162,1.23
2025-03-01,Facebook,6,4,162,2.47
2025-03-01,Facebook,7,2,162,1.23
2025-03-01,Facebook,8,3,162,1.85
2025-03-01,Facebook,9,3,162,1.85
2025-03-01,Facebook,10,3,162,1.85
2025-03-01,Facebook,11,1,162,0.62
2025-03-01,Facebook,12,4,162,2.47
2025-03-01,Facebook,13,3,162,1.85
2025-03-01,Facebook,14,1,162,0.62
2025-03-01,Organic,0,54,54,100.0
2025-03-01,Organic,3,1,54,1.85
2025-03-01,Organic,4,2,54,3.7
2025-03-01,Organic,5,3,54,5.56
2025-03-01,Organic,6,3,54,5.56
2025-03-01,Organic,7,1,54,1.85
2025-03-01,Organic,10,4,54,7.41
2025-03-01,Organic,13,1,54,1.85
2025-03-01,Organic,14,1,54,1.85
2025-03-01,YouTube,0,105,105,100.0
2025-03-01,YouTube,1,4,105,3.81
2025-03-01,YouTube,2,5,105,4.76
2025-03-01,YouTube,3,3,105,2.86
2025-03-01,YouTube,4,3,105,2.86
2025-03-01,YouTube,5,3,105,2.86
2025-03-01,YouTube,6,5,105,4.76
2025-03-01,YouTube,7,1,105,0.95
2025-03-01,YouTube,8,3,105,2.86
2025-03-01,YouTube,9,2,105,1.9
2025-03-01,YouTube,10,6,105,5.71
2025-03-01,YouTube,11,1,105,0.95
2025-03-01,YouTube,12,5,105,4.76
2025-03-01,YouTube,13,2,105,1.9
2025-03-01,YouTube,14,4,105,3.81
2025-04-01,Adwords,0,362,362,100.0
2025-04-01,Adwords,1,9,362,2.49
2025-04-01,Adwords,2,10,362,2.76
2025-04-01,Adwords,3,15,362,4.14
2025-04-01,Adwords,4,4,362,1.1
2025-04-01,Adwords,5,5,362,1.38
2025-04-01,Adwords,6,11,362,3.04
2025-04-01,Adwords,7,12,362,3.31
2025-04-01,Adwords,8,11,362,3.04
2025-04-01,Adwords,9,7,362,1.93
2025-04-01,Adwords,10,7,362,1.93
2025-04-01,Adwords,11,6,362,1.66
2025-04-01,Adwords,12,7,362,1.93
2025-04-01,Adwords,13,11,362,3.04
2025-04-01,Email,0,565,565,100.0
2025-04-01,Email,1,11,565,1.95
2025-04-01,Email,2,14,565,2.48
2025-04-01,Email,3,19,565,3.36
2025-04-01,Email,4,16,565,2.83
2025-04-01,Email,5,19,565,3.36
2025-04-01,Email,6,20,565,3.54
2025-04-01,Email,7,11,565,1.95
2025-04-01,Email,8,16,565,2.83
2025-04-01,Email,9,20,565,3.54
2025-04-01,Email,10,9,565,1.59
2025-04-01,Email,11,17,565,3.01
2025-04-01,Email,12,16,565,2.83
2025-04-01,Email,13,12,565,2.12
2025-04-01,Facebook,0,147,147,100.0
2025-04-01,Facebook,1,2,147,1.36
2025-04-01,Facebook,2,2,147,1.36
2025-04-01,Facebook,3,1,147,0.68
2025-04-01,Facebook,4,5,147,3.4
2025-04-01,Facebook,5,5,147,3.4
2025-04-01,Facebook,6,3,147,2.04
2025-04-01,Facebook,7,2,147,1.36
2025-04-01,Facebook,8,4,147,2.72
2025-04-01,Facebook,9,2,147,1.36
2025-04-01,Facebook,10,2,147,1.36
2025-04-01,Facebook,11,6,147,4.08
2025-04-01,Facebook,12,4,147,2.72
2025-04-01,Facebook,13,7,147,4.76
2025-04-01,Organic,0,67,67,100.0
2025-04-01,Organic,1,3,67,4.48
2025-04-01,Organic,2,4,67,5.97
2025-04-01,Organic,3,3,67,4.48
2025-04-01,Organic,4,2,67,2.99
2025-04-01,Organic,5,2,67,2.99
2025-04-01,Organic,6,1,67,1.49
2025-04-01,Organic,7,1,67,1.49
2025-04-01,Organic,9,1,67,1.49
2025-04-01,Organic,10,2,67,2.99
2025-04-01,Organic,11,2,67,2.99
2025-04-01,YouTube,0,124,124,100.0
2025-04-01,YouTube,1,4,124,3.23
2025-04-01,YouTube,2,4,124,3.23
2025-04-01,YouTube,3,2,124,1.61
2025-04-01,YouTube,4,2,124,1.61
2025-04-01,YouTube,5,3,124,2.42
2025-04-01,YouTube,6,3,124,2.42
2025-04-01,YouTube,7,3,124,2.42
2025-04-01,YouTube,8,1,124,0.81
2025-04-01,YouTube,9,2,124,1.61
2025-04-01,YouTube,10,2,124,1.61
2025-04-01,YouTube,11,3,124,2.42
2025-04-01,YouTube,13,6,124,4.84
2025-05-01,Adwords,0,371,371,100.0
2025-05-01,Adwords,1,12,371,3.23
2025-05-01,Adwords,2,9,371,2.43
2025-05-01,Adwords,3,19,371,5.12
2025-05-01,Adwords,4,9,371,2.43
2025-05-01,Adwords,5,7,371,1.89
2025-05-01,Adwords,6,10,371,2.7
2025-05-01,Adwords,7,12,371,3.23
2025-05-01,Adwords,8,15,371,4.04
2025-05-01,Adwords,9,10,371,2.7
2025-05-01,Adwords,10,14,371,3.77
2025-05-01,Adwords,11,10,371,2.7
2025-05-01,Adwords,12,8,371,2.16
2025-05-01,Email,0,650,650,100.0
2025-05-01,Email,1,14,650,2.15
2025-05-01,Email,2,16,650,2.46
2025-05-01,Email,3,17,650,2.62
2025-05-01,Email,4,22,650,3.38
2025-05-01,Email,5,18,650,2.77
2025-05-01,Email,6,29,650,4.46
2025-05-01,Email,7,18,650,2.77
2025-05-01,Email,8,20,650,3.08
2025-05-01,Email,9,24,650,3.69
2025-05-01,Email,10,24,650,3.69
2025-05-01,Email,11,19,650,2.92
2025-05-01,Email,12,22,650,3.38
2025-05-01,Facebook,0,106,106,100.0
2025-05-01,Facebook,1,3,106,2.83
2025-05-01,Facebook,2,2,106,1.89
2025-05-01,Facebook,3,1,106,0.94
2025-05-01,Facebook,4,3,106,2.83
2025-05-01,Facebook,5,3,106,2.83
2025-05-01,Facebook,6,2,106,1.89
2025-05-01,Facebook,7,4,106,3.77
2025-05-01,Facebook,8,4,106,3.77
2025-05-01,Facebook,10,2,106,1.89
2025-05-01,Facebook,11,2,106,1.89
2025-05-01,Facebook,12,3,106,2.83
2025-05-01,Organic,0,54,54,100.0
2025-05-01,Organic,1,1,54,1.85
2025-05-01,Organic,2,2,54,3.7
2025-05-01,Organic,3,2,54,3.7
2025-05-01,Organic,4,1,54,1.85
2025-05-01,Organic,5,1,54,1.85
2025-05-01,Organic,6,1,54,1.85
2025-05-01,Organic,8,2,54,3.7
2025-05-01,Organic,9,1,54,1.85
2025-05-01,Organic,10,1,54,1.85
2025-05-01,Organic,11,1,54,1.85
2025-05-01,YouTube,0,119,119,100.0
2025-05-01,YouTube,1,5,119,4.2
2025-05-01,YouTube,2,7,119,5.88
2025-05-01,YouTube,3,1,119,0.84
2025-05-01,YouTube,4,1,119,0.84
2025-05-01,YouTube,5,1,119,0.84
2025-05-01,YouTube,6,1,119,0.84
2025-05-01,YouTube,7,2,119,1.68
2025-05-01,YouTube,8,4,119,3.36
2025-05-01,YouTube,9,2,119,1.68
2025-05-01,YouTube,10,3,119,2.52
2025-05-01,YouTube,11,3,119,2.52
2025-05-01,YouTube,12,3,119,2.52
2025-06-01,Adwords,0,430,430,100.0
2025-06-01,Adwords,1,10,430,2.33
2025-06-01,Adwords,2,17,430,3.95
2025-06-01,Adwords,3,7,430,1.63
2025-06-01,Adwords,4,8,430,1.86
2025-06-01,Adwords,5,14,430,3.26
2025-06-01,Adwords,6,11,430,2.56
2025-06-01,Adwords,7,8,430,1.86
2025-06-01,Adwords,8,14,430,3.26
2025-06-01,Adwords,9,12,430,2.79
2025-06-01,Adwords,10,10,430,2.33
2025-06-01,Adwords,11,11,430,2.56
2025-06-01,Email,0,578,578,100.0
2025-06-01,Email,1,19,578,3.29
2025-06-01,Email,2,20,578,3.46
2025-06-01,Email,3,19,578,3.29
2025-06-01,Email,4,18,578,3.11
2025-06-01,Email,5,17,578,2.94
2025-06-01,Email,6,12,578,2.08
2025-06-01,Email,7,13,578,2.25
2025-06-01,Email,8,20,578,3.46
2025-06-01,Email,9,15,578,2.6
2025-06-01,Email,10,11,578,1.9
2025-06-01,Email,11,16,578,2.77
2025-06-01,Facebook,0,131,131,100.0
2025-06-01,Facebook,1,5,131,3.82
2025-06-01,Facebook,2,1,131,0.76
2025-06-01,Facebook,3,2,131,1.53
2025-06-01,Facebook,4,3,131,2.29
2025-06-01,Facebook,5,1,131,0.76
2025-06-01,Facebook,6,3,131,2.29
2025-06-01,Facebook,7,5,131,3.82
2025-06-01,Facebook,8,2,131,1.53
2025-06-01,Facebook,9,1,131,0.76
2025-06-01,Facebook,10,3,131,2.29
2025-06-01,Facebook,11,10,131,7.63
2025-06-01,Organic,0,64,64,100.0
2025-06-01,Organic,2,2,64,3.13
2025-06-01,Organic,3,1,64,1.56
2025-06-01,Organic,4,2,64,3.13
2025-06-01,Organic,6,2,64,3.13
2025-06-01,Organic,7,4,64,6.25
2025-06-01,Organic,8,2,64,3.13
2025-06-01,Organic,9,2,64,3.13
2025-06-01,Organic,10,6,64,9.38
2025-06-01,Organic,11,3,64,4.69
2025-06-01,YouTube,0,129,129,100.0
2025-06-01,YouTube,1,5,129,3.88
2025-06-01,YouTube,2,1,129,0.78
2025-06-01,YouTube,3,6,129,4.65
2025-06-01,YouTube,4,4,129,3.1
2025-06-01,YouTube,5,2,129,1.55
2025-06-01,YouTube,6,4,129,3.1
2025-06-01,YouTube,7,3,129,2.33
2025-06-01,YouTube,8,1,129,0.78
2025-06-01,YouTube,9,4,129,3.1
2025-06-01,YouTube,10,2,129,1.55
2025-06-01,YouTube,11,3,129,2.33
2025-07-01,Adwords,0,454,454,100.0
2025-07-01,Adwords,1,13,454,2.86
2025-07-01,Adwords,2,19,454,4.19
